Length,Width,Height,KerbWeight,TopSpeed,Acceleration,CargoVolumn,mileage_new,AlloyWheelSize,Displacement,NoofCylinder,SeatingCapacity,MaxPowerRPM,MaxPowerbhp,MaxTorqueRPM,MaxTorqueNm,model,vid,pageType,carType,ValueConfiguration,TurboCharger,SuperCharger,GearBox,DriveType,SteeringType,FrontBrakeType,RearBrakeType,TyreType,seller_type_new,car_segment
3992.0,1677.0,1537.0,1035.0,163.0,14.84,419.0,20.3,15.4,1199.0,3.0,5.0,6000.0,84.0,3500.0,114.0,tata,tata tigor 1.2 revotron xe,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,sedan
3985.0,1734.0,1505.0,1066.0,170.0,13.2,295.0,18.6,16.0,1197.0,4.0,5.0,6000.0,81.83,4000.0,114.7,hyundai,hyundai i20 1.2 asta dual tone,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,hatchback
4430.0,1817.0,1975.0,1048.0,153.6,16.5,460.0,12.05,16.0,2179.0,4.0,7.0,4000.0,120.0,2300.0,290.0,mahindra,mahindra scorpio lx 2wd 7s,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,suv
3985.0,1734.0,1505.0,1066.0,170.0,13.2,295.0,18.6,16.2,1197.0,4.0,5.0,6000.0,81.83,4000.0,114.7,hyundai,hyundai i20 1.2 magna executive,ucr,corporate,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,hatchback
4425.0,1730.0,1495.0,1105.0,169.5,13.274000000000001,476.0,17.1,15.0,1496.0,4.0,5.0,6000.0,105.5,4200.0,140.0,toyota,toyota yaris v bsiv,ucr,corporate,dohc,no,no,6 speed,2wd,power assisted,disc,disc,radial,dealer,sedan
3941.0,1704.0,1525.0,1056.0,95.0,13.1,210.0,24.4,14.8,1499.0,4.0,5.0,3750.0,98.96,2125.0,215.0,ford,ford figo titanium diesel,ucr,corporate,sohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,hatchback
4270.0,1780.0,1630.0,1048.0,190.0,10.5,400.0,19.67,17.0,1582.0,4.0,5.0,4000.0,126.2,2325.0,259.9,hyundai,hyundai creta 1.6 crdi sx plus dual tone,ucr,corporate,dohc,yes,no,6 speed,2wd,power assisted,disc,drum,radial,dealer,suv
4270.0,1780.0,1665.0,1048.0,165.0,12.5,400.0,22.1,15.6,1396.0,4.0,5.0,4000.0,88.7,2125.0,219.7,hyundai,hyundai creta 1.4 e plus,ucr,corporate,dohc,no,no,6 speed,2wd,power assisted,disc,drum,radial,dealer,suv
4440.0,1729.0,1475.0,1010.0,190.0,11.31,480.0,19.1,15.2,1368.0,4.0,5.0,6000.0,98.6,4000.0,132.38,hyundai,hyundai verna vtvt 1.4 e,ucr,corporate,dohc,no,no,6 speed,2wd,power assisted,disc,drum,radial,dealer,sedan
4440.0,1695.0,1495.0,1065.0,195.0,10.0,510.0,17.8,15.0,1497.0,4.0,5.0,6600.0,117.3,4600.0,145.0,honda,honda city i vtec vx option,cls,partner,sohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,sedan
3985.0,1855.0,1855.0,1048.0,95.0,18.16,210.0,15.2,18.0,2184.0,4.0,4.0,3750.0,130.0,2200.0,300.0,mahindra,mahindra thar lx 4-str convert top diesel,cls,partner,dohc,yes,no,6 speed,2wd,power assisted,disc,drum,radial,dealer,suv
4057.2,1725.4,1491.0,1100.0,166.35999999999999,11.419999999999998,329.0,15.3,15.0,1596.0,4.0,5.0,4930.0,97.946,3335.0,156.8,ford,ford fiesta 1.6 sxi abs duratec,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,sedan
4456.0,1820.0,1930.0,1048.0,150.0,19.0,460.0,15.4,14.2,2523.0,4.0,7.0,3200.0,75.0,1800.0,200.0,mahindra,mahindra scorpio bsiv,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,suv
3700.0,1735.0,1655.0,969.0,160.0,14.5,243.0,25.32,14.6,1198.0,3.0,6.0,3750.0,77.0,2000.0,190.0,mahindra,mahindra kuv 100 nxt d75 k2,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,hatchback
4585.0,1890.0,1785.0,1048.0,114.828,12.692,210.0,15.1,17.0,2179.0,4.0,7.0,3750.0,152.87,2275.0,360.0,mahindra,mahindra xuv500 w9 bsiv,cls,partner,dohc,yes,no,6 speed,2wd,power assisted,disc,disc,tubeless,dealer,suv
4282.0,1686.0,1468.0,1110.0,170.0,11.43,430.0,14.09,15.0,1596.0,4.0,5.0,6500.0,99.6,3400.0,146.0,ford,ford classic 1.6 duratec clxi,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,sedan
4570.0,1800.0,1465.0,1048.0,191.0,10.2,420.0,18.23,16.0,1582.0,4.0,5.0,4000.0,126.2,2325.0,259.88,hyundai,hyundai elantra 1.6 sx option at,cls,partner,dohc,yes,no,6 speed,2wd,power assisted,disc,disc,radial,dealer,sedan
4505.0,1730.0,1485.0,1135.0,190.0,14.0,510.0,28.09,16.0,1373.0,4.0,5.0,6000.0,91.1,4000.0,130.0,maruti,maruti ciaz s 1.4,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,sedan
3998.0,1765.0,1647.0,1277.0,154.19,13.25,352.0,21.7,14.8,1498.0,4.0,5.0,3750.0,99.23,2125.0,215.0,ford,ford ecosport titanium diesel,ucr,corporate,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,suv
3765.0,1677.0,1535.0,964.0,95.0,15.386,210.0,19.01,14.8,1199.0,3.0,5.0,6000.0,84.82,3300.0,113.0,tata,tata tiago xe,ucr,corporate,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,hatchback
3998.0,1765.0,1647.0,1212.0,171.43,12.51,352.0,15.9,14.8,1496.0,3.0,5.0,6500.0,120.69,4500.0,149.0,ford,ford ecosport 1.5 petrol trend,ucr,corporate,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,suv
4300.0,1785.0,1595.0,1130.0,183.8,12.74,375.0,18.55,16.0,1462.0,4.0,5.0,6000.0,103.25,4400.0,138.0,maruti,maruti sx4 s cross zeta,ucr,corporate,dohc,yes,no,5 speed,2wd,power assisted,disc,disc,radial,dealer,suv
4456.0,1735.0,1666.0,1235.0,95.0,16.0,223.0,15.4,16.0,1497.0,4.0,7.0,6600.0,117.3,4600.0,145.0,honda,honda br-v i-vtec vx mt,cls,partner,sohc,no,no,6 speed,2wd,power assisted,disc,drum,radial,dealer,suv
3995.0,1695.0,1555.0,960.0,169.0,12.6,320.0,19.1,14.0,1197.0,4.0,5.0,6000.0,85.8,4000.0,114.0,maruti,maruti swift dzire lxi,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,sedan
3840.0,1735.0,1530.0,880.0,165.0,12.71,268.0,22.0,15.0,1197.0,4.0,5.0,6000.0,81.8,4200.0,113.0,maruti,maruti swift zxi plus,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,hatchback
3940.0,1710.0,1505.0,1043.0,163.0,12.960000000000003,380.0,15.2,14.0,1193.0,4.0,5.0,5200.0,65.0,2600.0,10.7,tata,tata indigo glx bs iii,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,sedan
4735.0,1830.0,1795.0,1860.0,157.13600000000002,12.319999999999999,300.0,12.0,16.0,2393.0,4.0,8.0,3400.0,148.0,2100.0,343.0,toyota,toyota innova crysta 2.4 gx 8 str,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,muv
4620.0,1776.0,1475.0,981.0,170.0,11.8,475.0,21.43,15.0,1364.0,4.0,5.0,3800.0,87.2,2300.0,205.0,toyota,toyota corolla altis diesel d4dgl,cls,partner,sohc,yes,no,6 speed,2wd,power assisted,disc,disc,radial,dealer,sedan
3995.0,1695.0,1501.0,1010.0,140.0,17.0,420.0,27.4,15.2,1498.0,4.0,5.0,3600.0,98.63,1750.0,200.0,honda,honda amaze s diesel bsiv,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,sedan
3995.0,1735.0,1515.0,880.0,160.0,14.680000000000001,378.0,24.12,15.0,1197.0,4.0,5.0,6000.0,88.5,4400.0,113.0,maruti,maruti swift dzire zxi at,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,sedan
3655.0,1620.0,1675.0,830.0,118.6,18.6,341.0,20.52,14.8,1197.0,4.0,5.0,6000.0,81.8,4200.0,113.0,maruti,maruti wagon r zxi 1.2,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,hatchback
4445.0,1775.0,1700.0,1180.0,95.0,13.1,209.0,19.01,15.4,1462.0,4.0,6.0,6000.0,103.2,4400.0,138.0,maruti,maruti xl6 alpha,ucr,corporate,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,muv
3985.0,1734.0,1505.0,1066.0,170.0,13.2,295.0,18.6,16.0,1197.0,4.0,5.0,6000.0,81.83,4000.0,114.7,hyundai,hyundai i20 sportz option 1.2,ucr,corporate,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,hatchback
3445.0,1515.0,1475.0,757.0,113.0,19.0,196.8,22.05,14.8,796.0,3.0,5.0,6000.0,47.33,3500.0,69.0,maruti,maruti alto 800 lxi opt,ucr,corporate,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,tubeless,dealer,hatchback
3599.0,1495.0,1700.0,890.0,152.0,18.6,180.0,20.51,15.0,998.0,3.0,5.0,6200.0,67.04,3500.0,90.0,maruti,maruti wagon r vxi optional,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,tubeless,dealer,hatchback
3765.0,1660.0,1520.0,964.0,151.63,13.21,256.0,18.9,14.8,1197.0,4.0,5.0,6000.0,81.86,4000.0,113.75,hyundai,hyundai grand i10 1.2 kappa sportz dual tone,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,hatchback
3995.0,1835.0,1826.0,1650.0,156.0,13.9,384.0,18.49,15.0,1493.0,3.0,7.0,3750.0,100.0,2200.0,240.0,mahindra,mahindra tuv 300 t10,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,suv
4440.0,1695.0,1495.0,1065.0,195.0,10.0,510.0,17.4,15.0,1497.0,4.0,5.0,6600.0,117.3,4600.0,145.0,honda,honda city i vtec vx option,cls,partner,sohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,sedan
4440.0,1695.0,1485.0,1110.0,186.6,11.139999999999999,506.0,16.8,15.0,1497.0,4.0,5.0,6600.0,116.3,4800.0,146.0,honda,honda city corporate edition,ucr,corporate,sohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,sedan
3995.0,1680.0,1520.0,964.0,141.2,14.2,328.2,20.5,15.0,1197.0,4.0,5.0,6000.0,81.86,4000.0,113.8,hyundai,hyundai aura sx option,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,sedan
3715.0,1635.0,1565.0,850.0,150.0,15.05,235.0,21.63,15.2,998.0,3.0,5.0,6000.0,67.0,3500.0,90.0,maruti,maruti celerio x amt vxi option bsiv,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,hatchback
3805.0,1680.0,1520.0,1048.0,95.0,14.66,260.0,20.7,15.2,998.0,3.0,5.0,6000.0,98.63,2750.0,171.61,hyundai,hyundai grand i10 nios turbo sportz dual tone,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,hatchback
4735.0,1830.0,1795.0,1860.0,95.0,12.319999999999999,300.0,13.68,16.0,2393.0,4.0,8.0,3400.0,147.51,2100.0,343.0,toyota,toyota innova crysta 2.4 gx mt 8 str,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,muv
3995.0,1821.0,1627.0,971.0,175.0,11.64,259.0,17.0,15.2,1197.0,3.0,5.0,5000.0,108.6,2750.0,200.0,mahindra,mahindra xuv300 w6 sunroof,cls,partner,dohc,yes,no,6 speed,2wd,power assisted,disc,disc,radial,individual,suv
3655.0,1620.0,1675.0,830.0,118.6,18.6,341.0,20.52,14.8,1197.0,4.0,5.0,6000.0,81.8,4200.0,113.0,maruti,maruti wagon r vxi amt 1.2,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,individual,hatchback
4585.0,1890.0,1785.0,1048.0,185.0,10.0,720.0,16.0,17.0,2179.0,4.0,7.0,3750.0,140.0,2200.0,330.0,mahindra,mahindra xuv500 at w10 awd,cls,partner,dohc,yes,no,6 speed,4wd,power assisted,disc,disc,tubeless,individual,suv
3995.0,1710.0,1505.0,1048.0,95.0,14.8,210.0,21.9,14.0,1396.0,4.0,5.0,4000.0,88.76,2250.0,219.6,hyundai,hyundai i20 sportz 1.4 crdi,cls,partner,dohc,no,no,6 speed,2wd,power assisted,disc,disc,radial,individual,hatchback
3565.0,1525.0,1590.0,854.0,141.0,16.2,218.0,17.8,13.0,1086.0,4.0,5.0,5500.0,63.0,3000.0,9.8,hyundai,hyundai santro xing xe,cls,partner,sohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,individual,hatchback
3995.0,1660.0,1520.0,1048.0,156.0,18.6,407.0,24.4,14.0,1120.0,3.0,5.0,4000.0,71.01,2125.0,180.4,hyundai,hyundai xcent 1.1 crdi s option,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,individual,sedan
3995.0,1710.0,1505.0,1048.0,95.0,12.568,210.0,21.9,14.0,1396.0,4.0,5.0,4000.0,88.76,2125.0,219.6,hyundai,hyundai i20 magna 1.4 crdi (diesel),cls,partner,dohc,no,no,6 speed,2wd,power assisted,disc,drum,radial,individual,hatchback
4390.0,1695.0,1495.0,1065.0,181.0,11.2,500.0,16.9,14.0,1497.0,4.0,5.0,5800.0,100.0,4800.0,13.5,honda,honda city vtec,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,disc,radial,individual,sedan
4456.0,1820.0,1995.0,1352.4,160.0,14.0,460.0,15.4,17.0,1997.0,4.0,7.0,4000.0,120.0,2300.0,280.0,mahindra,mahindra scorpio 1.99 s10,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,individual,suv
3920.0,1726.0,1930.0,1048.0,154.0,15.8,384.0,16.55,15.0,2498.0,4.0,6.0,3800.0,105.0,1900.0,247.0,mahindra,mahindra thar crde,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,individual,suv
3655.0,1620.0,1675.0,805.0,152.0,18.6,341.0,21.79,15.0,998.0,3.0,5.0,5500.0,67.05,3500.0,90.0,maruti,maruti wagon r lxi,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,individual,hatchback
4500.0,1735.0,1550.0,1225.0,157.2,13.268,504.0,21.79,15.0,1248.0,4.0,5.0,4000.0,88.73,1750.0,200.0,maruti,maruti sx4 vdi,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,individual,sedan
3940.0,1710.0,1505.0,971.0,155.0,12.96,295.0,17.0,14.0,1197.0,4.0,5.0,5680.0,80.0,2540.0,11.4,hyundai,hyundai i20 1.2 era,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,individual,hatchback
3995.0,1710.0,1505.0,971.0,95.0,14.988,210.0,18.5,14.0,1197.0,4.0,5.0,6000.0,82.85,4000.0,113.7,hyundai,hyundai i20 magna,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,individual,hatchback
3840.0,1735.0,1530.0,960.0,167.52,12.716000000000001,268.0,28.4,15.4,1248.0,4.0,5.0,4000.0,74.0,2000.0,190.0,maruti,maruti swift vdi,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,individual,hatchback
3995.0,1770.0,1605.0,986.0,165.0,11.258,350.0,23.7,14.6,1498.0,4.0,5.0,4000.0,98.6,2125.0,240.26,hyundai,hyundai venue sx turbo executive,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,individual,suv
3920.0,1726.0,1930.0,1048.0,154.0,21.6,314.4,16.55,15.6,2498.0,4.0,6.0,3800.0,105.0,1900.0,247.0,mahindra,mahindra thar crde ac,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,individual,suv
4300.0,1785.0,1595.0,1220.0,160.0,13.5,353.0,23.65,15.2,1248.0,4.0,5.0,4000.0,88.5,1750.0,200.0,maruti,maruti sx4 s cross ddis 200 delta,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,disc,radial,individual,suv
3636.0,1475.0,1670.0,885.0,152.0,18.6,180.0,20.51,15.0,998.0,3.0,5.0,6200.0,67.04,3500.0,90.0,maruti,maruti wagon r vxi plus,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,tubeless,individual,hatchback
3655.0,1620.0,1675.0,810.0,152.0,18.6,341.0,24.35,15.0,998.0,3.0,5.0,5500.0,65.71,3500.0,89.0,maruti,maruti wagon r vxi,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,individual,hatchback
4456.0,1820.0,1995.0,1048.0,150.0,19.0,460.0,15.4,17.0,2179.0,4.0,7.0,4000.0,120.0,2300.0,280.0,mahindra,mahindra scorpio s4 plus,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,individual,suv
3600.0,1600.0,1560.0,810.0,150.0,15.05,235.0,23.1,15.0,998.0,3.0,5.0,6000.0,67.04,3500.0,90.0,maruti,maruti celerio lxi,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,individual,hatchback
4690.0,1880.0,1690.0,2001.0,182.0,11.2,382.0,13.01,18.0,2199.0,4.0,7.0,3800.0,194.3,2150.0,436.39,hyundai,hyundai santa fe 4wd at,cls,partner,dohc,yes,no,6 speed,2wd,power assisted,disc,disc,radial,individual,suv
3827.0,1742.0,1615.0,964.0,161.6,14.648,366.0,18.8,15.6,1199.0,3.0,5.0,6000.0,86.63,1675.0,115.0,tata,tata punch adventure amt rhythm,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,individual,suv
3655.0,1620.0,1675.0,810.0,152.0,18.6,341.0,25.19,15.0,998.0,3.0,5.0,5500.0,65.71,3500.0,89.0,maruti,maruti wagon r vxi at,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,individual,hatchback
3840.0,1735.0,1530.0,855.0,165.0,12.71,268.0,21.21,15.0,1197.0,4.0,5.0,6000.0,81.8,4200.0,113.0,maruti,maruti swift lxi,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,individual,hatchback
3985.0,1850.0,1880.0,1640.0,160.0,14.0,300.0,17.21,15.2,1493.0,3.0,7.0,3750.0,100.0,2200.0,240.0,mahindra,mahindra quanto c6,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,individual,suv
3099.0,1495.0,1620.0,600.0,105.0,12.5,210.0,26.0,12.0,624.0,2.0,4.0,5500.0,35.0,3000.0,4.8,tata,tata nano lx,cls,partner,dohc,no,no,4 speed,2wd,power assisted,disc,drum,radial,individual,hatchback
3990.0,1680.0,1505.0,1055.0,170.0,17.0,400.0,25.8,14.0,1498.0,4.0,5.0,3600.0,98.6,1750.0,200.0,honda,honda amaze vx i-dtec,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,individual,sedan
3993.0,1811.0,1606.0,971.0,161.0,15.040000000000001,350.0,17.33,16.2,1199.0,3.0,5.0,5500.0,118.35,2875.0,170.0,tata,tata nexon xm,cls,partner,dohc,yes,no,6 speed,2wd,power assisted,disc,drum,radial,individual,suv
4592.0,1855.0,1679.0,1545.0,196.0,9.280000000000001,522.0,14.4,18.0,1997.0,4.0,5.0,6500.0,151.89,4300.0,189.0,honda,honda cr-v special edition,cls,partner,sohc,no,no,9 speed,2wd,power assisted,disc,disc,radial,individual,suv
3990.0,1680.0,1505.0,1060.0,170.0,17.0,400.0,25.8,15.2,1498.0,4.0,5.0,3600.0,98.6,1750.0,200.0,honda,honda amaze sx i-dtec,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,individual,sedan
3985.0,1734.0,1505.0,1515.0,180.0,11.9,295.0,22.54,16.0,1396.0,4.0,5.0,4000.0,88.73,2125.0,219.7,hyundai,hyundai elite i20 2018 diesel asta option,cls,partner,dohc,yes,no,6 speed,2wd,power assisted,disc,drum,radial,individual,hatchback
3995.0,1660.0,1520.0,1048.0,156.0,18.6,407.0,24.4,14.8,1120.0,3.0,5.0,4000.0,71.0,2125.0,180.4,hyundai,hyundai xcent 1.1 crdi base,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,individual,sedan
3985.0,1734.0,1505.0,1066.0,170.0,13.2,295.0,18.6,16.0,1197.0,4.0,5.0,6000.0,81.83,4000.0,114.7,hyundai,hyundai i20 sportz option 1.2,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,individual,hatchback
4695.0,1890.0,1755.0,1136.4,95.0,8.636,210.0,15.598000000000003,18.0,1999.0,4.0,7.0,5000.0,197.13,2375.0,380.0,mahindra,mahindra xuv700 ax7 at,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,disc,radial,individual,suv
3954.0,1737.0,1570.0,1072.0,110.0,11.2,257.0,24.4,15.0,1498.0,4.0,5.0,3750.0,98.63,2375.0,215.0,ford,ford freestyle titanium diesel bsiv,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,hatchback
4107.0,1745.0,1880.0,1048.0,117.0,30.3,690.0,15.96,14.4,2523.0,4.0,7.0,3200.0,62.1,1800.0,195.0,mahindra,mahindra bolero sle bsiii,cls,partner,sohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,suv
3990.0,1680.0,1505.0,1065.0,170.0,17.0,400.0,25.8,14.0,1498.0,4.0,5.0,3600.0,98.6,1750.0,200.0,honda,honda amaze vx i dtec,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,sedan
4282.0,1686.0,1468.0,1150.0,156.0,17.6,430.0,17.8,14.0,1399.0,4.0,5.0,4000.0,68.0,2000.0,16.3,ford,ford fiesta 1.4 zxi tdci abs,cls,partner,sohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,sedan
3995.0,1706.0,1570.0,1155.0,158.0,15.0,390.0,23.0,15.2,1248.0,4.0,5.0,4000.0,88.7,2375.0,200.0,tata,tata zest quadrajet 1.3 xms,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,sedan
3992.0,1677.0,1537.0,1062.0,163.0,14.84,419.0,20.3,15.0,1199.0,3.0,5.0,6000.0,84.0,3500.0,114.0,tata,tata tigor 1.2 revotron xz option,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,sedan
3995.0,1835.0,1826.0,1650.0,156.0,13.9,384.0,18.49,15.0,1493.0,3.0,7.0,3750.0,100.0,2200.0,240.0,mahindra,mahindra tuv 300 t6,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,suv
3715.0,1635.0,1565.0,835.0,150.0,15.05,235.0,23.1,15.0,998.0,3.0,5.0,6000.0,67.04,3500.0,90.0,maruti,maruti celerio zxi,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,individual,hatchback
3985.0,1734.0,1505.0,1515.0,180.0,11.9,295.0,22.54,16.0,1396.0,4.0,5.0,4000.0,88.73,2125.0,219.7,hyundai,hyundai i20 1.4 sportz,cls,partner,dohc,yes,no,6 speed,2wd,power assisted,disc,drum,radial,individual,hatchback
3995.0,1735.0,1515.0,955.0,170.0,13.029999999999998,378.0,28.4,14.6,1248.0,4.0,5.0,4000.0,74.02,2000.0,190.0,maruti,maruti swift dzire amt vdi,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,sedan
3985.0,1850.0,1880.0,1640.0,160.0,14.0,300.0,17.21,15.2,1493.0,3.0,7.0,3750.0,100.0,2200.0,240.0,mahindra,mahindra quanto c4,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,individual,suv
3610.0,1680.0,1500.0,930.0,145.0,14.5,175.0,18.5,15.2,1198.0,4.0,5.0,6000.0,86.8,4500.0,109.0,honda,honda brio 1.2 s option mt,cls,partner,sohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,hatchback
3765.0,1677.0,1535.0,971.0,95.0,14.179999999999998,210.0,19.0,15.0,1199.0,3.0,5.0,6000.0,84.82,3300.0,113.0,tata,tata tiago xza plus dual tone roof amt,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,individual,hatchback
3695.0,1600.0,1560.0,825.0,150.0,15.05,235.0,21.63,15.0,998.0,3.0,5.0,6000.0,67.05,3500.0,90.0,maruti,maruti celerio vxi,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,individual,hatchback
3985.0,1734.0,1505.0,1054.0,170.0,13.2,285.0,17.4,15.0,1197.0,4.0,5.0,6000.0,81.86,4000.0,117.0,hyundai,hyundai i20 sportz plus cvt bsiv,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,individual,hatchback
3990.0,1755.0,1523.0,999.2,123.98999999999998,14.84,345.0,19.33,16.0,1199.0,3.0,5.0,6000.0,84.88,3300.0,113.0,tata,tata altroz xz plus,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,individual,hatchback
3746.0,1647.0,1535.0,1012.0,150.0,14.3,242.0,23.84,14.0,1199.0,3.0,5.0,6000.0,84.0,3500.0,114.0,tata,tata tiago 1.2 revotron xz,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,individual,hatchback
5118.0,1850.0,1874.0,1048.0,154.0,15.8,460.0,10.22,14.8,2609.0,4.0,5.0,3800.0,115.0,1950.0,277.5,mahindra,mahindra scorpio gateway 4wd,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,individual,suv
4430.0,1817.0,1975.0,1048.0,153.6,16.5,460.0,12.05,16.0,2179.0,4.0,9.0,4000.0,120.0,2300.0,290.0,mahindra,mahindra scorpio lx,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,individual,suv
3985.0,1734.0,1505.0,971.0,170.0,13.2,285.0,18.6,16.0,1197.0,4.0,5.0,6000.0,81.86,4000.0,114.73,hyundai,hyundai i20 petrol magna,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,individual,hatchback
4430.0,1817.0,1975.0,1048.0,153.6,16.5,460.0,12.05,16.0,2179.0,4.0,9.0,4000.0,120.0,2300.0,290.0,mahindra,mahindra scorpio lx bsiv,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,individual,suv
3495.0,1475.0,1460.0,705.0,137.0,17.7,210.0,19.7,12.0,796.0,3.0,5.0,6200.0,46.3,3000.0,62.0,maruti,maruti alto lxi bsii,cls,partner,sohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,individual,hatchback
3995.0,1735.0,1515.0,860.0,180.0,12.6,378.0,21.21,15.0,1197.0,4.0,5.0,6000.0,81.8,4200.0,113.0,maruti,maruti swift dzire amt vxi,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,individual,sedan
